289
310
328
360
395
400
391
385
357
365
370
375
372
374
376
363
375
366
354
363
350
341
330
330
325
325
338
325
325
320
310
314
305
303
301
300
299
289
274
276
274
266
268
250
258
265
265
261
266
270
270
270
267
260
258
258
269
270
285
314
324
312
312
314
316
315
320
335
345
339
339
345
347
346
345
345
345
345
346
351
350
352
353
360
381
411
452
493
522
512
502
492
447
403
400
395
388
400
415
420
417
404
385
385
385
380
381
378
385
385
392
385
397
386
392
400
399
372
366
395
391
400
412
403
394
391
400
395
394
390
391
412
430
476
504
498
500
500
506
520
520
515
511
500
490
504
506
515
520
510
490
490
495
486
481
490
490
495
487
495
510
520
520
500
480
500
488
488
510
500
480
472
450
444
436
450
443
440
437
440
427
430
403
396
399
399
402
403
404
406
406
407
412
415
430
430
422
420
417
410
403
392
394
395
395
395
394
400
392
385
390
398
391
388
382
384
385
380
378
374
360
360
348
354
341
335
317
301
300
312
314
308
307
297
302
285
282
267
267
267
275
275
275
265
270
275
265
270
272
280
281
266
267
266
266
272
275
280
285
275
270
275
268
265
263
265
250
240
247
256
265
265
260
260
257
254
241
230
220
224
240
240
245
250
245
249
237
233
230
230
226
226
222
223
223
220
224
228
227
232
233
230
238
259
284
306
309
298
289
293
308
305
294
289
275
275
270
280
280
280
290
275
265
265
270
275
275
275
273
271
296
288
282
285
291
304
303
290
280
265
275
280
273
271
277
280
286
285
285
271
270
267
274
265
265
265
266
263
260
260
261
260
257
255
253
260
260
255
251
248
248
250
255
250
250
248
246
248
263
258
260
249
246
250
265
245
241
241
239
239
240
241
239
236
238
240
242
237
231
238
234
224
218
216
214
214
210
212
210
204
196
194
207
214
217
218
210
210
206
202
199
197
196
198
213
220
217
218
210
207
